GLAUX_TEXT_ID	TLG	STARTDATE	ENDDATE	AUTHOR_STANDARD	TITLE_STANDARD	GENRE_STANDARD	DIALECT	SOURCE	SOURCE_LICENSE	SOURCE_FORMAT	TOKENS	TM_TEXT	TREEBANK_ANNOTATIONS	ORIGINAL_TREEBANK_LINK	TREEBANK_ANNOTATORS
1408	0057-045	101	200	Galenus	De differentiis febrium libri ii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	23935	12556	NA	NA	NA
1409	0057-046	101	200	Galenus	De morborum temporibus liber	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	6087	12557	NA	NA	NA
1410	0057-047	101	200	Galenus	De totius morbi temporibus liber	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	4111	12558	NA	NA	NA
1411	0057-048	101	200	Galenus	De typis liber	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	1818	12559	NA	NA	NA
1412	0057-049	101	200	Galenus	Adversus eos qui de typis scripserunt vel de circuitibus	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	6298	12560	NA	NA	NA
1413	0057-050	101	200	Galenus	De plenitudine liber	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	12949	12561	NA	NA	NA
1414	0057-051	101	200	Galenus	De tremore, palpitatione, convulsione et rigore liber	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	10546	12562	NA	NA	NA
1415	0057-052	101	200	Galenus	De comate secundum Hippocratem liber	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	3947	12563	NA	NA	NA
1416	0057-053	101	200	Galenus	De marcore liber	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	6659	12564	NA	NA	NA
1417	0057-054	101	200	Galenus	De tumoribus praeter naturam	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	4860	12565	NA	NA	NA
1418	0057-055	101	200	Galenus	De inaequali intemperie liber	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	3619	12566	NA	NA	NA
1419	0057-056	101	200	Galenus	De difficultate respirationis libri iii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	36988	12567	NA	NA	NA
1420	0057-057	101	200	Galenus	De locis affectis libri vi	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	80060	4429	NA	NA	NA
1421	0057-058	101	200	Galenus	De pulsibus libellus ad tirones	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	6869	12568	NA	NA	NA
1422	0057-059	101	200	Galenus	De differentia pulsuum libri iv	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	49245	5372	NA	NA	NA
1423	0057-060	101	200	Galenus	De dignoscendis pulsibus libri iv	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	35937	15740	NA	NA	NA
1424	0057-061	101	200	Galenus	De causis pulsuum libri iv	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	36435	12569	NA	NA	NA
1425	0057-062	101	200	Galenus	De praesagitione ex pulsibus libri iv	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	41028	12570	NA	NA	NA
1426	0057-063	101	200	Galenus	Synopsis librorum suorum de pulsibus	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	17633	12571	NA	NA	NA
1427	0057-064	101	200	Galenus	De crisibus libri iii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	39009	12572	NA	NA	NA
1428	0057-065	101	200	Galenus	De diebus decretoriis libri iii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	31043	12573	NA	NA	NA
1429	0057-066	101	200	Galenus	De methodo medendi libri xiv	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	179163	2282	NA	NA	NA
1430	0057-067	101	200	Galenus	Ad Glauconem de medendi methodo libri ii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	25760	15317	NA	NA	NA
1431	0057-068	101	200	Galenus	De venae sectione adversus Erasistratum	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	6843	12574	NA	NA	NA
1432	0057-069	101	200	Galenus	De venae sectione adversus Erasistrateos Romae degentes	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	10256	5375	NA	NA	NA
1433	0057-070	101	200	Galenus	De curandi ratione per venae sectionem	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	11356	5376	NA	NA	NA
1434	0057-071	101	200	Galenus	De hirudinibus, revulsione, cucurbitula, incisione et scarificatione	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	801	12575	NA	NA	NA
1435	0057-072	101	200	Galenus	De purgantium medicamentorum facultate	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	3376	12576	NA	NA	NA
1436	0057-073	101	200	Galenus	Quos quibus catharticis medicamentis et quando purgare oporteat	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	2248	12577	NA	NA	NA
1437	0057-074	101	200	Galenus	Pro puero epileptico consilium	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	3644	12578	NA	NA	NA
1438	0057-075	101	200	Galenus	De simplicium medicamentorum temperamentis ac facultatibus libri xi	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	149539	3661	NA	NA	NA
1439	0057-076	101	200	Galenus	De compositione medicamentorum secundum locos libri x	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	169220	15318	NA	NA	NA
1440	0057-077	101	200	Galenus	De compositione medicamentorum per genera libri vii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	122680	12579	NA	NA	NA
1441	0057-078	101	200	Galenus	De antidotis libri ii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	34145	775	NA	NA	NA
1442	0057-079	101	200	Galenus	De theriaca ad Pisonem	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	14733	12580	NA	NA	NA
1444	0057-081	101	200	Galenus	Institutio logica	Philosophy	Attic/Koine	First1K	CC BY-SA 4.0	XML	9656	12581	NA	NA	NA
1445	0057-082	101	200	Galenus	De sophismatis seu captionibus penes dictionem	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	2963	12582	NA	NA	NA
1446	0057-083	101	200	Galenus	De praenotione ad Posthumum	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	12584	5377	NA	NA	NA
1447	0057-084	101	200	Galenus	De substantia facultatum naturalium fragmentum	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	1610	12584	NA	NA	NA
1448	0057-085	101	200	Galenus	In Hippocratis de natura hominis librum commentarii iii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	27838	12585	NA	NA	NA
1449	0057-086	101	200	Galenus	In Hippocratis vel Polybi opus de salubri victus ratione privatorum commentarius	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	7512	12586	NA	NA	NA
1450	0057-087	101	200	Galenus	In Hippocratis de victu acutorum commentaria iv	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	76430	12587	NA	NA	NA
1452	0057-089	101	200	Galenus	In Hippocratis librum primum epidemiarum commentarii iii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	179490	4431	NA	NA	NA
1455	0057-092	101	200	Galenus	In Hippocratis aphorismos commentarii vii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	109209	5379	NA	NA	NA
1456	0057-093	101	200	Galenus	Adversus Lycum libellus	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	8459	12588	NA	NA	NA
1457	0057-094	101	200	Galenus	Adversus ea quae a Juliano in Hippocratis aphorismos enuntiata sunt libellus	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	8672	12589	NA	NA	NA
1458	0057-095	101	200	Galenus	In Hippocratis librum de articulis et Galeni in eum commentarii iv	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	58352	12590	NA	NA	NA
1459	0057-096	101	200	Galenus	De humero iis modis prolapso quos Hippocrates non vidit	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	11148	12591	NA	NA	NA
1460	0057-099	101	200	Galenus	In Hippocratis prognosticum commentaria iii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	48289	12592	NA	NA	NA
1461	0057-100	101	200	Galenus	In Hippocratis librum de fracturis commentarii iii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	47050	12593	NA	NA	NA
1462	0057-101	101	200	Galenus	In Hippocratis librum de officina medici commentarii iii	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	46710	12594	NA	NA	NA
1463	0057-102	101	200	Galenus	De musculorum dissectione ad tirones	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	16136	12595	NA	NA	NA
1464	0057-103	101	200	Galenus	De consuetudinibus	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	4485	12596	NA	NA	NA
1468	0057-107	101	200	Galenus	De experientia medica	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	1178	12597	NA	NA	NA
1469	0057-111	101	200	Galenus	Quod qualitates incorporeae sint	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	3755	12598	NA	NA	NA
1470	0057-114	101	200	Galenus	De causis respirationis	Medicine	Attic/Koine	First1K	CC BY-SA 4.0	XML	775	12599	NA	NA	NA
1479	1419-001	101	200	Hermas	Pastor	Religious Prophecy	Koine	https://github.com/jtauber	CC BY-SA 4.0	TXT	32014	791	NA	NA	NA
1485	0087-004	101	200	Aelius Herodianus et Pseudo-Herodianus	Περὶ διχρόνων	Language		First1K	CC BY-SA 4.0	XML	4877	12635	NA	NA	NA
1533	1451-003	101	200	Josephus Et Aseneth	Confessio et precatio Aseneth	Religious Narrative	Koine	https://www.mohrsiebeck.com/en/book/joseph-und-aseneth-9783161564390	CC BY-NC-ND 4.0	TXT	14704	11193	NA	NA	NA
1544	0561-001	101	200	Longus	Daphnis et Chloe	Narrative	Attic/Koine	Perseus	CC BY-SA 4.0	XML	22837	6471	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Yoran Joosten, Alek Keersmaekers, Toon Van Hal
1545	0062-001	101	200	Lucianus	Phalaris	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3295	6358	NA	NA	NA
1546	0062-002	101	200	Lucianus	Hippias	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1092	6359	NA	NA	NA
1547	0062-003	101	200	Lucianus	Bacchus	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1188	6360	NA	NA	NA
1548	0062-004	101	200	Lucianus	Hercules	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	875	6357	NA	NA	NA
1549	0062-005	101	200	Lucianus	Electrum	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	700	6361	NA	NA	NA
1550	0062-006	101	200	Lucianus	Muscae encomium	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1346	6362	NA	NA	NA
1551	0062-007	101	200	Lucianus	Nigrinus	Philosophic Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4597	5678	NA	NA	NA
1552	0062-008	101	200	Lucianus	Demonax	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3832	5666	NA	NA	NA
1553	0062-009	101	200	Lucianus	De domo	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3491	6363	NA	NA	NA
1554	0062-010	101	200	Lucianus	Patriae encomium	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1079	6364	NA	NA	NA
1555	0062-011	101	200	Lucianus	Macrobii	Paradoxography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2354	5677	NA	NA	NA
1556	0062-012	101	200	Lucianus	Verae historiae	Narrative	Attic/Koine	Perseus	CC BY-SA 4.0	XML	12780	453	Harrington Trees	https://github.com/perseids-publications/harrington-trees	Tianran Liu, J. Matthew Harrington
1557	0062-013	101	200	Lucianus	Calumniae non temere credendum	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3538	237	NA	NA	NA
1558	0062-014	101	200	Lucianus	Lis consonantium	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1313	6365	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Sanderijn Gijbels, Toon Van Hal, Alek Keersmaekers
1559	0062-015	101	200	Lucianus	Symposium	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5540	5683	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Yoran Joosten, Alek Keersmaekers, Toon Van Hal
1560	0062-016	101	200	Lucianus	Cataplus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4603	5276	NA	NA	NA
1561	0062-017	101	200	Lucianus	Juppiter confutatus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2634	6367	NA	NA	NA
1562	0062-018	101	200	Lucianus	Juppiter tragoedus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7623	5675	NA	NA	NA
1563	0062-019	101	200	Lucianus	Gallus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6496	6368	NA	NA	NA
1564	0062-020	101	200	Lucianus	Prometheus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2748	6369	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Toon Van Hal, Ayla De Schutter, Charlotte Knapen, Christophe Weets, Enya Van Nunen, Isabeau De Smet, Kato Poelmans, Leen Van Bever, Lien Verlaet, Lisbeth De Laet, Milan Valadou, Olympe De Backer, Sigrid Keupers, Stijn Vangenechten, Thomas Valgaeren, Tilke Nelis, Alek Keersmaekers
1565	0062-021	101	200	Lucianus	Icaromenippus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6063	6370	NA	NA	NA
1566	0062-022	101	200	Lucianus	Timon	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6835	6371	NA	NA	NA
1567	0062-023	101	200	Lucianus	Charon sive contemplantes	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4803	6372	NA	NA	NA
1568	0062-024	101	200	Lucianus	Vitarum auctio	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4091	5687	NA	NA	NA
1569	0062-025	101	200	Lucianus	Revivescentes sive piscator	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7345	6373	NA	NA	NA
1570	0062-026	101	200	Lucianus	Bis accusatus sive tribunalia	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6497	6374	NA	NA	NA
1571	0062-027	101	200	Lucianus	De sacrificiis	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1995	6375	NA	NA	NA
1572	0062-028	101	200	Lucianus	Adversus indoctum et libros multos ementem	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4334	5674	NA	NA	NA
1573	0062-029	101	200	Lucianus	Somnium sive vita Luciani	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2104	5682	NA	NA	NA
1574	0062-030	101	200	Lucianus	De parasito sive artem esse parasiticam	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7450	6376	NA	NA	NA
1575	0062-031	101	200	Lucianus	Philopseudes sive incredulus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7552	5679	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Yoran Joosten, Alek Keersmaekers, Toon Van Hal
1576	0062-032	101	200	Lucianus	Dearum judicium	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2368	6377	NA	NA	NA
1577	0062-033	101	200	Lucianus	De mercede conductis potentium familiaribus	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8090	6378	NA	NA	NA
1578	0062-034	101	200	Lucianus	Anacharsis	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7187	5663	NA	NA	NA
1579	0062-035	101	200	Lucianus	Menippus sive necyomantia	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3741	6379	NA	NA	NA
1580	0062-036	101	200	Lucianus	De luctu	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1996	5676	NA	NA	NA
1581	0062-037	101	200	Lucianus	Rhetorum praeceptor	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4033	6380	NA	NA	NA
1582	0062-038	101	200	Lucianus	Alexander	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7929	5662	NA	NA	NA
1583	0062-039	101	200	Lucianus	Imagines	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3700	6356	NA	NA	NA
1584	0062-040	101	200	Lucianus	Pro imaginibus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4092	6385	NA	NA	NA
1585	0062-041	101	200	Lucianus	De Syria dea	History	Ionic	Perseus	CC BY-SA 4.0	XML	7147	5684	NA	NA	NA
1586	0062-042	101	200	Lucianus	De morte Peregrini	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4829	5667	NA	NA	NA
1587	0062-043	101	200	Lucianus	Fugitivi	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3692	6389	NA	NA	NA
1588	0062-044	101	200	Lucianus	Toxaris vel amicitia	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	11180	6390	NA	NA	NA
1589	0062-045	101	200	Lucianus	De saltatione	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7960	5681	NA	NA	NA
1590	0062-046	101	200	Lucianus	Lexiphanes	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3376	6381	NA	NA	NA
1591	0062-047	101	200	Lucianus	Eunuchus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1501	6382	NA	NA	NA
1592	0062-048	101	200	Lucianus	De astrologia	Astronomy/Astrology	Ionic	Perseus	CC BY-SA 4.0	XML	2225	6383	NA	NA	NA
1593	0062-049	101	200	Lucianus	Pseudologista	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4540	5680	NA	NA	NA
1594	0062-050	101	200	Lucianus	Deorum concilium	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2145	6386	NA	NA	NA
1595	0062-051	101	200	Lucianus	Tyrannicida	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3396	6387	NA	NA	NA
1596	0062-052	101	200	Lucianus	Abdicatus	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5551	6388	NA	NA	NA
1597	0062-053	101	200	Lucianus	Quomodo historia conscribenda sit	History	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8712	5673	NA	NA	NA
1598	0062-054	101	200	Lucianus	Dipsades	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1069	6392	NA	NA	NA
1599	0062-055	101	200	Lucianus	Saturnalia	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5983	6393	NA	NA	NA
1600	0062-056	101	200	Lucianus	Herodotus	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1054	5671	NA	NA	NA
1601	0062-057	101	200	Lucianus	Zeuxis	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1808	6394	NA	NA	NA
1602	0062-058	101	200	Lucianus	Pro lapsu inter salutandum	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1870	6395	NA	NA	NA
1603	0062-059	101	200	Lucianus	Apologia	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2347	6396	NA	NA	NA
1604	0062-060	101	200	Lucianus	Harmonides	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1129	6397	NA	NA	NA
1605	0062-061	101	200	Lucianus	Hesiodus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1061	6398	NA	NA	NA
1606	0062-062	101	200	Lucianus	Scytha	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2161	6399	NA	NA	NA
1607	0062-063	101	200	Lucianus	Hermotimus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	16366	5672	NA	NA	NA
1608	0062-064	101	200	Lucianus	Prometheus es in verbis	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1159	238	NA	NA	NA
1609	0062-065	101	200	Lucianus	Navigium	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6148	6401	NA	NA	NA
1610	0062-066	101	200	Lucianus	Dialogi mortuorum	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	13221	5670	NA	NA	NA
1611	0062-067	101	200	Lucianus	Dialogi marini	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4703	6404	NA	NA	NA
1612	0062-068	101	200	Lucianus	Dialogi deorum	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8956	1342	NA	NA	NA
1613	0062-069	101	200	Lucianus	Dialogi meretricii	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	9581	5669	NA	NA	NA
1614	0062-070	101	200	Lucianus	Soloecista	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2337	6366	NA	NA	NA
1615	0062-071	101	200	Lucianus	Podagra	Lyric poetry		Perseus	CC BY-SA 4.0	XML	2155	5685	NA	NA	NA
1618	0562-001	101	200	Marcus Aurelius Antoninus Imperator	Τὰ εἰς ἑαυτόν	Philosophy	Koine	Perseus	CC BY-SA 4.0	XML	34226	5874	NA	NA	NA
1621	0563-001	101	200	Maximus	Dialexeis	Rhetoric	Attic/Koine	http://remacle.org	NA	TXT	79803	11867	NA	NA	NA
1622	1487-001	101	200	Maximus Astrologus	Περὶ καταρχῶν	Scientific Poetry	Ionic/Epic	First1K	CC BY-SA 4.0	XML	4592	8272	NA	NA	NA
1623	1487-002	101	200	Maximus Astrologus	Περὶ καταρχῶν	Astronomy/Astrology		First1K	CC BY-SA 4.0	XML	2445	8272	NA	NA	NA
1626	0268-002	101	200	Mesomedes	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	129	8335	NA	NA	NA
1628	0358-001	101	200	Nicomachus	Introductio arithmetica	Mathematics		First1K	CC BY-SA 4.0	XML	27463	8496	NA	NA	NA
1629	0358-002	101	200	Nicomachus	Harmonicum enchiridion	Music		First1K	CC BY-SA 4.0	XML	5512	5876	NA	NA	NA
1631	0358-004	101	200	Nicomachus	Excerpta	Music		First1K	CC BY-SA 4.0	XML	2660	12735	NA	NA	NA
1632	0358-005	101	200	Nicomachus	Problemata arithmetica	Mathematics		First1K	CC BY-SA 4.0	XML	1368	19578	NA	NA	NA
1633	0023-001	101	200	Oppianus	Halieutica	Scientific Poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	26437	889	NA	NA	NA
1634	1550-001	101	200	Oracula Chaldaica	Oracula	Oracle		http://ldysinger.stjohnsem.edu	NA	TXT	3013	12080	NA	NA	NA
1637	1772-001	101	200	Paraleipomena Jeremiou	Paraleipomena Jeremiou	Religious Narrative	Koine	https://ccat.sas.upenn.edu/rak//publics/pseudepig/ParJer-Greek.html	NA	TXT	4937		NA	NA	NA
1638	0525-001	101	200	Pausanias	Graeciae descriptio	Geography	Koine	Perseus	CC BY-SA 4.0	XML	242433	271	NA	NA	NA
1640	0671-001	101	200	Philumenus	De venenatis animalibus eorumque remediis	Medicine		First1K	CC BY-SA 4.0	XML	10406	8701	NA	NA	NA
1643	1608-001	101	200	Phrynichus	Praeparatio sophistica	Language	Attic/Koine	https://github.com/s8stchro	NA	TXT	17197	15889	NA	NA	NA
1644	1608-002	101	200	Phrynichus	Eclogae	Language	Attic/Koine	https://github.com/s8stchro	NA	TXT	10322	15890	NA	NA	NA
1645	0542-001	101	200	Julius Pollux	Onomasticon	Language	Attic/Koine	https://github.com/s8stchro	NA	TXT	144900	5790	NA	NA	NA
1646	0616-001	101	200	Polyaenus	Strategemata	Military		http://attalus.org	NA	TXT	68134	306	NA	NA	NA
1650	1637-001	101	200	Protevangelium Jacobi	Protevangelium Jacobi	Religious History	Koine	http://jewishchristianlit.com	NA	TXT	4762	834	NA	NA	NA
1651	1271-002	101	200	Pseudo-Clemens	Epistula ii ad Corinthios	Epistolography		First1K	CC BY-SA 4.0	XML	3525	3378	NA	NA	NA
1653	0613-001	101	200	Pseudo-Demetrius	De elocutione	Rhetoric		Perseus	CC BY-SA 4.0	XML	18683	5867	NA	NA	NA
1654	0061-001	101	200	Pseudo-Lucianus	Asinus	Narrative	Attic/Koine	https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	11014	837 / 15894	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Alek Keersmaekers, Toon Van Hal
1656	0061-009	101	200	Pseudo-Lucianus	Epigramma	Lyric poetry		https://www.dbbe.ugent.be	NA	TXT	33	6408	NA	NA	NA
1657	0061-010	101	200	Pseudo-Lucianus	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	1267	6408	NA	NA	NA
1659	0606-001	101	200	Rufus	Ars rhetorica	Rhetoric		First1K	CC BY-SA 4.0	XML	1665	12738	NA	NA	NA
1660	0527-018	101	200	Septuaginta	Esdras ii	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	15171	2869 / 2870	NA	NA	NA
1661	1766-001	101	200	Tatianus	Oratio ad Graecos	Oratory		Perseus	CC BY-SA 4.0	XML	11829	5384	NA	NA	NA
1664	1724-001	101	200	Theon	De utilitate mathematicae	Mathematics		https://iris.unito.it/handle/2318/1685018	NA	TXT	42052	12960	NA	NA	NA
1665	1725-001	101	200	Theophilus	Ad Autolycum	Oratory	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	24920	27	NA	NA	NA
1670	0098-001	101	200	Zenobius Sophista	Epitome collectionum Lucilli Tarrhaei et Didymi	Language		https://el.wikisource.org	CC-BY-SA 3.0	TXT	24313	1381	NA	NA	NA
1673	0384-002	101	300	Acta Justini Et Septem Sodalium	Acta Justini et septem sodalium	Religious Narrative	Koine	https://www.heiligenlexikon.de	CC BY-NC-SA 4.0	TXT	960	15756	NA	NA	NA
1675	0391-001	101	300	Acta Scillitanorum Martyrum	Acta Scillitanorum martyrum sive passio Sperati et sociorum	Religious Narrative	Koine	https://hal-hprints.archives-ouvertes.fr/hprints-01550024	CC BY 4.0	TXT	758	15758	NA	NA	NA
1676	0545-001	101	300	Claudius Aelianus	De natura animalium	Biology	Attic/Koine	Perseus	CC BY-SA 4.0	XML	117496	505	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Eli Hoopman, Laurens Breukeleers, Sofie Laermans, Lise Lauwers, Sabeth Malfliet, Lode Moens, Dries Nijs, Heike Pauli, Laura Van Cutsem, Thea Vandenbussche, Emma Verlinden, Heleen Versteven, Gandert Willems, Marieke Hermans, Alek Keersmaekers, Toon Van Hal
1677	0545-002	101	300	Claudius Aelianus	Varia historia	Paradoxography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	44160	6	NA	NA	NA
1678	0545-003	101	300	Claudius Aelianus	Epistulae rusticae	Epistolography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2429	5491	NA	NA	NA
1680	0732-001	101	300	Alexander	De mixtione	Medicine		First1K	CC BY-SA 4.0	XML	11289	11817	NA	NA	NA
1689	0732-011	101	300	Alexander	De anima libri mantissa	Philosophy		First1K	CC BY-SA 4.0	XML	40753	19579 / 11809	NA	NA	NA
1690	0732-012	101	300	Alexander	Ἀπορίαι καὶ λύσεις	Philosophy		First1K	CC BY-SA 4.0	XML	46248	11818	NA	NA	NA
